competitor_id,name,country,country_code,abbreviation,raw_json
sr:competitor:214182,"de Minaur, Alex",Australia,AUS,DE,"{""id"": ""sr:competitor:214182"", ""name"": ""de Minaur, Alex"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""DE""}"
sr:competitor:102151,"Tabilo, Alejandro",Chile,CHL,TAB,"{""id"": ""sr:competitor:102151"", ""name"": ""Tabilo, Alejandro"", ""country"": ""Chile"", ""country_code"": ""CHL"", ""abbreviation"": ""TAB""}"
sr:competitor:515510,"Heide, Gustavo",Brazil,BRA,HEI,"{""id"": ""sr:competitor:515510"", ""name"": ""Heide, Gustavo"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""HEI""}"
sr:competitor:337601,"Bu, Yunchaokete",China,CHN,YUN,"{""id"": ""sr:competitor:337601"", ""name"": ""Bu, Yunchaokete"", ""country"": ""China"", ""country_code"": ""CHN"", ""abbreviation"": ""YUN""}"
sr:competitor:57163,"Zverev, Alexander",Germany,DEU,ZVE,"{""id"": ""sr:competitor:57163"", ""name"": ""Zverev, Alexander"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""ZVE""}"
sr:competitor:891669,"Tien, Learner",USA,USA,TIE,"{""id"": ""sr:competitor:891669"", ""name"": ""Tien, Learner"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""TIE""}"
sr:competitor:93589,"Kellovsky, Dominik",Czechia,CZE,KEL,"{""id"": ""sr:competitor:93589"", ""name"": ""Kellovsky, Dominik"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""KEL""}"
sr:competitor:88992,"Muller, Alexandre",France,FRA,MUL,"{""id"": ""sr:competitor:88992"", ""name"": ""Muller, Alexandre"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""MUL""}"
sr:competitor:46259,"Neuchrist, Maximilian",Austria,AUT,NEU,"{""id"": ""sr:competitor:46259"", ""name"": ""Neuchrist, Maximilian"", ""country"": ""Austria"", ""country_code"": ""AUT"", ""abbreviation"": ""NEU""}"
sr:competitor:539343,"Kym, Jerome",Switzerland,CHE,KYM,"{""id"": ""sr:competitor:539343"", ""name"": ""Kym, Jerome"", ""country"": ""Switzerland"", ""country_code"": ""CHE"", ""abbreviation"": ""KYM""}"
sr:competitor:286541,"Zhukayev, Beibit",Kazakhstan,KAZ,ZHU,"{""id"": ""sr:competitor:286541"", ""name"": ""Zhukayev, Beibit"", ""country"": ""Kazakhstan"", ""country_code"": ""KAZ"", ""abbreviation"": ""ZHU""}"
sr:competitor:660427,"Milavsky, Daniel",USA,USA,MIL,"{""id"": ""sr:competitor:660427"", ""name"": ""Milavsky, Daniel"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""MIL""}"
sr:competitor:138528,"Mejia, Nicolas",Colombia,COL,MEJ,"{""id"": ""sr:competitor:138528"", ""name"": ""Mejia, Nicolas"", ""country"": ""Colombia"", ""country_code"": ""COL"", ""abbreviation"": ""MEJ""}"
sr:competitor:156826,"van Wyk, Kris",South Africa,ZAF,VAN,"{""id"": ""sr:competitor:156826"", ""name"": ""van Wyk, Kris"", ""country"": ""South Africa"", ""country_code"": ""ZAF"", ""abbreviation"": ""VAN""}"
sr:competitor:79223,"Delaney, Jake",Australia,AUS,DEL,"{""id"": ""sr:competitor:79223"", ""name"": ""Delaney, Jake"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""DEL""}"
sr:competitor:294248,"Hellum Lilleengen, Lukas",Norway,NOR,HEL,"{""id"": ""sr:competitor:294248"", ""name"": ""Hellum Lilleengen, Lukas"", ""country"": ""Norway"", ""country_code"": ""NOR"", ""abbreviation"": ""HEL""}"
sr:competitor:170964,"Bittoun Kouzmine, Constantin",France,FRA,BIT,"{""id"": ""sr:competitor:170964"", ""name"": ""Bittoun Kouzmine, Constantin"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""BIT""}"
sr:competitor:90798,"Halys, Quentin",France,FRA,HAL,"{""id"": ""sr:competitor:90798"", ""name"": ""Halys, Quentin"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""HAL""}"
sr:competitor:588081,"Siniakov, Daniel",Czechia,CZE,SIN,"{""id"": ""sr:competitor:588081"", ""name"": ""Siniakov, Daniel"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""SIN""}"
sr:competitor:63446,"Jung, Jason",Chinese Taipei,TPE,JUN,"{""id"": ""sr:competitor:63446"", ""name"": ""Jung, Jason"", ""country"": ""Chinese Taipei"", ""country_code"": ""TPE"", ""abbreviation"": ""JUN""}"
sr:competitor:145112,"Huesler, Marc-Andrea",Switzerland,CHE,HUE,"{""id"": ""sr:competitor:145112"", ""name"": ""Huesler, Marc-Andrea"", ""country"": ""Switzerland"", ""country_code"": ""CHE"", ""abbreviation"": ""HUE""}"
sr:competitor:515478,"Sakellaridis, Stefanos",Greece,GRC,SAK,"{""id"": ""sr:competitor:515478"", ""name"": ""Sakellaridis, Stefanos"", ""country"": ""Greece"", ""country_code"": ""GRC"", ""abbreviation"": ""SAK""}"
sr:competitor:385204,"Verbin, Pavel",Neutral,,VER,"{""id"": ""sr:competitor:385204"", ""name"": ""Verbin, Pavel"", ""country"": ""Neutral"", ""abbreviation"": ""VER""}"
sr:competitor:260947,"Falabella, Lautaro Agustin",Argentina,ARG,FAL,"{""id"": ""sr:competitor:260947"", ""name"": ""Falabella, Lautaro Agustin"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""FAL""}"
sr:competitor:256481,"Marques, Diogo",Portugal,PRT,MAR,"{""id"": ""sr:competitor:256481"", ""name"": ""Marques, Diogo"", ""country"": ""Portugal"", ""country_code"": ""PRT"", ""abbreviation"": ""MAR""}"
sr:competitor:51304,"Stevenson, Kelsey",Canada,CAN,STE,"{""id"": ""sr:competitor:51304"", ""name"": ""Stevenson, Kelsey"", ""country"": ""Canada"", ""country_code"": ""CAN"", ""abbreviation"": ""STE""}"
sr:competitor:177658,"Beauge, Maxence",France,FRA,BEA,"{""id"": ""sr:competitor:177658"", ""name"": ""Beauge, Maxence"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""BEA""}"
sr:competitor:83263,"Santillan, Akira",Japan,JPN,SAN,"{""id"": ""sr:competitor:83263"", ""name"": ""Santillan, Akira"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""SAN""}"
sr:competitor:138712,"Oradini, Giovanni",Italy,ITA,ORA,"{""id"": ""sr:competitor:138712"", ""name"": ""Oradini, Giovanni"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""ORA""}"
sr:competitor:494844,"Binda, Alexandr",Italy,ITA,BIN,"{""id"": ""sr:competitor:494844"", ""name"": ""Binda, Alexandr"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""BIN""}"
sr:competitor:733153,"Cook, Ethan",Australia,AUS,COO,"{""id"": ""sr:competitor:733153"", ""name"": ""Cook, Ethan"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""COO""}"
sr:competitor:292414,"Winter Lopez, Benjamin",Spain,ESP,WIN,"{""id"": ""sr:competitor:292414"", ""name"": ""Winter Lopez, Benjamin"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""WIN""}"
sr:competitor:552469,"Agafonov, Egor",Neutral,,AGA,"{""id"": ""sr:competitor:552469"", ""name"": ""Agafonov, Egor"", ""country"": ""Neutral"", ""abbreviation"": ""AGA""}"
sr:competitor:983047,"Carboni, Lorenzo",Italy,ITA,CAR,"{""id"": ""sr:competitor:983047"", ""name"": ""Carboni, Lorenzo"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""CAR""}"
sr:competitor:378320,"Story, James",Great Britain,GBR,STO,"{""id"": ""sr:competitor:378320"", ""name"": ""Story, James"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""STO""}"
sr:competitor:376372,"Perez, Brandon",Venezuela,VEN,PER,"{""id"": ""sr:competitor:376372"", ""name"": ""Perez, Brandon"", ""country"": ""Venezuela"", ""country_code"": ""VEN"", ""abbreviation"": ""PER""}"
sr:competitor:312440,"Thomson, Connor",Great Britain,GBR,THO,"{""id"": ""sr:competitor:312440"", ""name"": ""Thomson, Connor"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""THO""}"
sr:competitor:82157,"Marcondes, Igor",Brazil,BRA,MAR,"{""id"": ""sr:competitor:82157"", ""name"": ""Marcondes, Igor"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""MAR""}"
sr:competitor:200873,"Forcano Aparicio, Ignasi",Spain,ESP,FOR,"{""id"": ""sr:competitor:200873"", ""name"": ""Forcano Aparicio, Ignasi"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""FOR""}"
sr:competitor:119140,"Ellis, Blake",Australia,AUS,ELL,"{""id"": ""sr:competitor:119140"", ""name"": ""Ellis, Blake"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""ELL""}"
sr:competitor:152864,"Prihodko, Oleg",Ukraine,UKR,PRI,"{""id"": ""sr:competitor:152864"", ""name"": ""Prihodko, Oleg"", ""country"": ""Ukraine"", ""country_code"": ""UKR"", ""abbreviation"": ""PRI""}"
sr:competitor:319353,"Barry, Charles",Ireland,IRL,BAR,"{""id"": ""sr:competitor:319353"", ""name"": ""Barry, Charles"", ""country"": ""Ireland"", ""country_code"": ""IRL"", ""abbreviation"": ""BAR""}"
sr:competitor:441576,"De la Fuente, Santiago",Argentina,ARG,DLF,"{""id"": ""sr:competitor:441576"", ""name"": ""De la Fuente, Santiago"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""DLF""}"
sr:competitor:452691,"Araujo, Pedro",Portugal,PRT,ARA,"{""id"": ""sr:competitor:452691"", ""name"": ""Araujo, Pedro"", ""country"": ""Portugal"", ""country_code"": ""PRT"", ""abbreviation"": ""ARA""}"
sr:competitor:362982,"Barreiros Reyes, Mateo",Brazil,BRA,BAR,"{""id"": ""sr:competitor:362982"", ""name"": ""Barreiros Reyes, Mateo"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""BAR""}"
sr:competitor:403357,"Thayne, Wally",USA,USA,THA,"{""id"": ""sr:competitor:403357"", ""name"": ""Thayne, Wally"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""THA""}"
sr:competitor:130442,"Rai, Ajeet",New Zealand,NZL,RAI,"{""id"": ""sr:competitor:130442"", ""name"": ""Rai, Ajeet"", ""country"": ""New Zealand"", ""country_code"": ""NZL"", ""abbreviation"": ""RAI""}"
sr:competitor:679699,"Bertrand, Robin",France,FRA,BER,"{""id"": ""sr:competitor:679699"", ""name"": ""Bertrand, Robin"", ""country"": ""France"", ""country_code"": ""FRA"", ""abbreviation"": ""BER""}"
sr:competitor:282361,"Golubev, Daniil",Neutral,,GOL,"{""id"": ""sr:competitor:282361"", ""name"": ""Golubev, Daniil"", ""country"": ""Neutral"", ""abbreviation"": ""GOL""}"
sr:competitor:132834,"Barrios Vera, Marcelo Tomas",Chile,CHL,BAR,"{""id"": ""sr:competitor:132834"", ""name"": ""Barrios Vera, Marcelo Tomas"", ""country"": ""Chile"", ""country_code"": ""CHL"", ""abbreviation"": ""BAR""}"
sr:competitor:130436,"Habib, Hady",Lebanon,LBN,HAB,"{""id"": ""sr:competitor:130436"", ""name"": ""Habib, Hady"", ""country"": ""Lebanon"", ""country_code"": ""LBN"", ""abbreviation"": ""HAB""}"
sr:competitor:834054,"Prado Angelo, Juan Carlos",Bolivia,BOL,PRA,"{""id"": ""sr:competitor:834054"", ""name"": ""Prado Angelo, Juan Carlos"", ""country"": ""Bolivia"", ""country_code"": ""BOL"", ""abbreviation"": ""PRA""}"
sr:competitor:1181751,"Vasami, Jacopo",Italy,ITA,VAS,"{""id"": ""sr:competitor:1181751"", ""name"": ""Vasami, Jacopo"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""VAS""}"
sr:competitor:157394,"Rosenkranz, Mats",Germany,DEU,ROS,"{""id"": ""sr:competitor:157394"", ""name"": ""Rosenkranz, Mats"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""ROS""}"
sr:competitor:976405,"Taguchi, Ryotaro",Japan,JPN,TAG,"{""id"": ""sr:competitor:976405"", ""name"": ""Taguchi, Ryotaro"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""TAG""}"
sr:competitor:84659,"Recek, Dominik",Czechia,CZE,REC,"{""id"": ""sr:competitor:84659"", ""name"": ""Recek, Dominik"", ""country"": ""Czechia"", ""country_code"": ""CZE"", ""abbreviation"": ""REC""}"
sr:competitor:920395,"Shah, Aryan",India,IND,SHA,"{""id"": ""sr:competitor:920395"", ""name"": ""Shah, Aryan"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""SHA""}"
sr:competitor:96239,"Durasovic, Viktor",Norway,NOR,DUR,"{""id"": ""sr:competitor:96239"", ""name"": ""Durasovic, Viktor"", ""country"": ""Norway"", ""country_code"": ""NOR"", ""abbreviation"": ""DUR""}"
sr:competitor:168420,"Andrade, Andres",Ecuador,ECU,AND,"{""id"": ""sr:competitor:168420"", ""name"": ""Andrade, Andres"", ""country"": ""Ecuador"", ""country_code"": ""ECU"", ""abbreviation"": ""AND""}"
sr:competitor:933891,"Hipfl, Nico",Austria,AUT,HIP,"{""id"": ""sr:competitor:933891"", ""name"": ""Hipfl, Nico"", ""country"": ""Austria"", ""country_code"": ""AUT"", ""abbreviation"": ""HIP""}"
sr:competitor:797282,"Dumitru, Alexandru Cristian",Romania,ROU,DUM,"{""id"": ""sr:competitor:797282"", ""name"": ""Dumitru, Alexandru Cristian"", ""country"": ""Romania"", ""country_code"": ""ROU"", ""abbreviation"": ""DUM""}"
sr:competitor:270137,"Klier Junior, Gilbert",Brazil,BRA,KIL,"{""id"": ""sr:competitor:270137"", ""name"": ""Klier Junior, Gilbert"", ""country"": ""Brazil"", ""country_code"": ""BRA"", ""abbreviation"": ""KIL""}"
sr:competitor:54975,"Casanova, Hernan",Argentina,ARG,CAS,"{""id"": ""sr:competitor:54975"", ""name"": ""Casanova, Hernan"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""CAS""}"
sr:competitor:244783,"Lorusso, Lorenzo",Italy,ITA,LOR,"{""id"": ""sr:competitor:244783"", ""name"": ""Lorusso, Lorenzo"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""LOR""}"
sr:competitor:371448,"Llamas Ruiz, Pablo",Spain,ESP,LLA,"{""id"": ""sr:competitor:371448"", ""name"": ""Llamas Ruiz, Pablo"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""LLA""}"
sr:competitor:36300,"Travaglia, Stefano",Italy,ITA,TRA,"{""id"": ""sr:competitor:36300"", ""name"": ""Travaglia, Stefano"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""TRA""}"
sr:competitor:283965,"Suresh, Dhakshineswar",India,IND,SUR,"{""id"": ""sr:competitor:283965"", ""name"": ""Suresh, Dhakshineswar"", ""country"": ""India"", ""country_code"": ""IND"", ""abbreviation"": ""SUR""}"
sr:competitor:93597,"Pellegrino, Andrea",Italy,ITA,PEL,"{""id"": ""sr:competitor:93597"", ""name"": ""Pellegrino, Andrea"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""PEL""}"
sr:competitor:297608,"Hazawa, Shinji",Japan,JPN,HAZ,"{""id"": ""sr:competitor:297608"", ""name"": ""Hazawa, Shinji"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""HAZ""}"
sr:competitor:369572,"Boulais, Justin",Canada,CAN,BOU,"{""id"": ""sr:competitor:369572"", ""name"": ""Boulais, Justin"", ""country"": ""Canada"", ""country_code"": ""CAN"", ""abbreviation"": ""BOU""}"
sr:competitor:215696,"Schell, Niklas",Germany,DEU,SCH,"{""id"": ""sr:competitor:215696"", ""name"": ""Schell, Niklas"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""SCH""}"
sr:competitor:404753,"Saritas, Gokberk",Turkiye,TUR,SAR,"{""id"": ""sr:competitor:404753"", ""name"": ""Saritas, Gokberk"", ""country"": ""Turkiye"", ""country_code"": ""TUR"", ""abbreviation"": ""SAR""}"
sr:competitor:1011445,"Exsted, Maxwell",USA,USA,EXS,"{""id"": ""sr:competitor:1011445"", ""name"": ""Exsted, Maxwell"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""EXS""}"
sr:competitor:915153,"Dodig, Matej",Croatia,HRV,DOD,"{""id"": ""sr:competitor:915153"", ""name"": ""Dodig, Matej"", ""country"": ""Croatia"", ""country_code"": ""HRV"", ""abbreviation"": ""DOD""}"
sr:competitor:524256,"Beckley, Alec",South Africa,ZAF,BEC,"{""id"": ""sr:competitor:524256"", ""name"": ""Beckley, Alec"", ""country"": ""South Africa"", ""country_code"": ""ZAF"", ""abbreviation"": ""BEC""}"
sr:competitor:17080,"Tomic, Bernard",Australia,AUS,TOM,"{""id"": ""sr:competitor:17080"", ""name"": ""Tomic, Bernard"", ""country"": ""Australia"", ""country_code"": ""AUS"", ""abbreviation"": ""TOM""}"
sr:competitor:106357,"Gerch, Lucas",Germany,DEU,GER,"{""id"": ""sr:competitor:106357"", ""name"": ""Gerch, Lucas"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""GER""}"
sr:competitor:215778,"Izquierdo Luque, Rafael",Spain,ESP,IZQ,"{""id"": ""sr:competitor:215778"", ""name"": ""Izquierdo Luque, Rafael"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""IZQ""}"
sr:competitor:350814,"Vankan, Marlon",Germany,DEU,VAN,"{""id"": ""sr:competitor:350814"", ""name"": ""Vankan, Marlon"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""VAN""}"
sr:competitor:48055,"Hsieh, Cheng-Peng",Chinese Taipei,TPE,HSI,"{""id"": ""sr:competitor:48055"", ""name"": ""Hsieh, Cheng-Peng"", ""country"": ""Chinese Taipei"", ""country_code"": ""TPE"", ""abbreviation"": ""HSI""}"
sr:competitor:210502,"Kopp, Sandro",Austria,AUT,KOP,"{""id"": ""sr:competitor:210502"", ""name"": ""Kopp, Sandro"", ""country"": ""Austria"", ""country_code"": ""AUT"", ""abbreviation"": ""KOP""}"
sr:competitor:847592,"Midon, Lautaro",Argentina,ARG,MID,"{""id"": ""sr:competitor:847592"", ""name"": ""Midon, Lautaro"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""MID""}"
sr:competitor:322801,"Kalender, Admir",Croatia,HRV,KAL,"{""id"": ""sr:competitor:322801"", ""name"": ""Kalender, Admir"", ""country"": ""Croatia"", ""country_code"": ""HRV"", ""abbreviation"": ""KAL""}"
sr:competitor:255409,"Nortey, Isaac",Ghana,GHA,NOR,"{""id"": ""sr:competitor:255409"", ""name"": ""Nortey, Isaac"", ""country"": ""Ghana"", ""country_code"": ""GHA"", ""abbreviation"": ""NOR""}"
sr:competitor:170976,"Ribero, Franco",Argentina,ARG,RIB,"{""id"": ""sr:competitor:170976"", ""name"": ""Ribero, Franco"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""RIB""}"
sr:competitor:280559,"Catini, Niccolo",Italy,ITA,CAT,"{""id"": ""sr:competitor:280559"", ""name"": ""Catini, Niccolo"", ""country"": ""Italy"", ""country_code"": ""ITA"", ""abbreviation"": ""CAT""}"
sr:competitor:501410,"Hignett, Liam",Great Britain,GBR,HIG,"{""id"": ""sr:competitor:501410"", ""name"": ""Hignett, Liam"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""HIG""}"
sr:competitor:157456,"Davidovich Fokina, Alejandro",Spain,ESP,DAV,"{""id"": ""sr:competitor:157456"", ""name"": ""Davidovich Fokina, Alejandro"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""DAV""}"
sr:competitor:365412,"Sanchez Martinez, Benito",Germany,DEU,SAN,"{""id"": ""sr:competitor:365412"", ""name"": ""Sanchez Martinez, Benito"", ""country"": ""Germany"", ""country_code"": ""DEU"", ""abbreviation"": ""SAN""}"
sr:competitor:255595,"Cerundolo, Francisco",Argentina,ARG,CER,"{""id"": ""sr:competitor:255595"", ""name"": ""Cerundolo, Francisco"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""CER""}"
sr:competitor:55787,"Olivo, Renzo",Argentina,ARG,OLI,"{""id"": ""sr:competitor:55787"", ""name"": ""Olivo, Renzo"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""OLI""}"
sr:competitor:337607,"Yang, Zijiang",China,CHN,YAN,"{""id"": ""sr:competitor:337607"", ""name"": ""Yang, Zijiang"", ""country"": ""China"", ""country_code"": ""CHN"", ""abbreviation"": ""YAN""}"
sr:competitor:116616,"Clarke, Jay",Great Britain,GBR,CLA,"{""id"": ""sr:competitor:116616"", ""name"": ""Clarke, Jay"", ""country"": ""Great Britain"", ""country_code"": ""GBR"", ""abbreviation"": ""CLA""}"
sr:competitor:952887,"Aguilar Cardozo, Joaquin",Uruguay,URY,AGU,"{""id"": ""sr:competitor:952887"", ""name"": ""Aguilar Cardozo, Joaquin"", ""country"": ""Uruguay"", ""country_code"": ""URY"", ""abbreviation"": ""AGU""}"
sr:competitor:154572,"Mashtakov, Nikita",Ukraine,UKR,MAS,"{""id"": ""sr:competitor:154572"", ""name"": ""Mashtakov, Nikita"", ""country"": ""Ukraine"", ""country_code"": ""UKR"", ""abbreviation"": ""MAS""}"
sr:competitor:322729,"Bueno Gil, Alvaro",Spain,ESP,BUE,"{""id"": ""sr:competitor:322729"", ""name"": ""Bueno Gil, Alvaro"", ""country"": ""Spain"", ""country_code"": ""ESP"", ""abbreviation"": ""BUE""}"
sr:competitor:245779,"Martin, Dan",Canada,CAN,MAR,"{""id"": ""sr:competitor:245779"", ""name"": ""Martin, Dan"", ""country"": ""Canada"", ""country_code"": ""CAN"", ""abbreviation"": ""MAR""}"
sr:competitor:169492,"Aboian, Leonardo",Argentina,ARG,ABO,"{""id"": ""sr:competitor:169492"", ""name"": ""Aboian, Leonardo"", ""country"": ""Argentina"", ""country_code"": ""ARG"", ""abbreviation"": ""ABO""}"
sr:competitor:160104,"Vance, Jamie",USA,USA,VAN,"{""id"": ""sr:competitor:160104"", ""name"": ""Vance, Jamie"", ""country"": ""USA"", ""country_code"": ""USA"", ""abbreviation"": ""VAN""}"
sr:competitor:503814,"Mochizuki, Shintaro",Japan,JPN,MOC,"{""id"": ""sr:competitor:503814"", ""name"": ""Mochizuki, Shintaro"", ""country"": ""Japan"", ""country_code"": ""JPN"", ""abbreviation"": ""MOC""}"
sr:competitor:156664,"TE, Rigele",China,CHN,RIG,"{""id"": ""sr:competitor:156664"", ""name"": ""TE, Rigele"", ""country"": ""China"", ""country_code"": ""CHN"", ""abbreviation"": ""RIG""}"
